url,photo_id,mlsnum,display_order,license_plate_visible,confidence,detected_vehicle_count,vehicles_with_visible_plate,reasoning,error
https://image.ampre.us/NS40Aji6FNI1ofxhSWF1jZBuGNX0_DqmG8tbujv8yV0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191424/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMjEvMjkvcC8xNjk1NDI1OC5qcGc,-31815820033,448366RE,33,False,0.95,0,0,"The image shows a park with swings and trees, and no vehicles are present.",
https://image.ampre.us/DICD1JGOO1fV2kQabZl4kMhDK2DeMNypO7CXfolWtu4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191423/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMjEvMjkvcC8xNjk1NDI1MS5qcGc,-31815820026,448366RE,26,False,0.99,0,0,"The image shows a pool area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/nV0ACcmjdJfDk6BNekZfeNdNIkrZJYtpG1WXgiHBzeQ/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004238/L3Jlc2lkZXMvcmVzaWRlcy80NS8yNy8yNi9wL3Jlc2lkZXMtNDUyNzI2LTI2LmpwZw,-31817796042,452726RE,42,False,0.95,0,0,"The image shows a house with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/SvJ0GZ-Ov5uOnwlnSGWz97W5rlSeGzTVXsw83eIX_Uc/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250720191614/L3Jlc2lkZXMvcmVzaWRlcy80NS80Ni85OC9wL3Jlc2lkZXMtNDU0Njk4LTY1LmpwZw,-31816762065,454698RE,65,False,0.95,0,0,"The image shows houses and driveways, but no vehicles are present, so no license plates can be visible.",
https://image.ampre.us/kXJmfECCf6zuhg_RU5bO5rTw2t6QdSdjcp00_Qvul2c/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165904/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNy8xMS8zMS9wLzE3MTcxMTMxLTMuanBn,-31814071003,451295RE,3,False,0.99,0,0,"The image shows a forested area with trees and no vehicles are present, hence no license plates are visible.",
https://image.ampre.us/iVpqVoJ1cfPLCxfSoS144Ov8sTSo9s8XIFLbSTFH4p0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601205640/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yOS84Mi8zOS9wLzE3Mjk4MjM5LTQ4LmpwZw,-31814745048,453287RE,48,False,0.95,0,0,"No vehicles are present in the image, therefore no license plates are visible.",
https://image.ampre.us/3BHJgVi3_fQSvRBwigD_ughWNZEFz0WX64wE-LWP4Oo/rs:fit:1920:1920/aq:size:512000:25:75/wm:.5:ea:.02:0:.225/wmsh:7/wmt:PHNwYW4gZm9yZWdyb3VuZD0nd2hpdGUnIGZvbnQ9JzY4Jz5SRXNpZGVzIDIwMjU8L3NwYW4-/cb:20250818141037/L3Jlc2lkZXMvbGlzdGluZ3MvNTQvNDgvNTEvOS9wL2I1ZjAxNzAwLTFlMzEtNGY3Mi05ZmEzLTc4MDM5NGM5OWFlNy5qcGc,-31816761041,454576RE,41,False,0.95,0,0,"The image shows a landscape with grass, trees, and a pond. No vehicles are present, so no license plates can be visible.",
https://image.ampre.us/ChV9Q_f_HHufFLg9z4gOBc_IwOYkG2hvbDiMPoZib3w/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611170106/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xOC81NS8yOC9wLzE3MTg1NTI4LTQ2LmpwZw,-31814080046,451512RE,46,False,0.95,0,0,"No vehicles are present in the image, so no license plates can be visible.",
https://image.ampre.us/WMH31uXZNdl1lCHvtpvWixMvE0IDRgNxFWTUvCHQnHo/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191118/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDk0Mi5qcGc,-31815819054,448297RE,54,False,0.95,0,0,"The image depicts an open area with horses and a fence, with no vehicles present. Therefore, no license plates are visible.",
https://image.ampre.us/LO1-ZObjVPlySJpGOjHSvM6Rgs5w8BZvAQtxqLnRYQ8/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004236/L3Jlc2lkZXMvcmVzaWRlcy80NS8yNy8yNi9wL3Jlc2lkZXMtNDUyNzI2LTAuanBn,-31817796000,452726RE,0,False,0.95,0,0,"No vehicles are present in the image, therefore no license plates are visible.",
https://image.ampre.us/vXt-T2_Eq8-F-3l38dtBYbQ8uHFlWd62t2qBkCj_pew/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601205639/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yOS84Mi8zOS9wLzE3Mjk4MjM5LTM1LmpwZw,-31814745035,453287RE,35,False,0.95,0,0,"The image shows a patio area with chairs and a fence, but no vehicles are present, so no license plates are visible.",
https://image.ampre.us/s_3Akv2_MXAfcrV0D9_wZNdenbhzjelnrG6d70Elpns/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165809/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNi85NS8wNS9wLzE3MTY5NTA1LTY4LmpwZw,-31814070068,451281RE,68,False,0.95,0,0,"The image shows an outdoor patio area with furniture and a pool, but no vehicles are present.",
https://image.ampre.us/BXGm9wADctte-qTEMRSFXvHqkicQCYyyH7Wf4V7h2SI/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601210031/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yOC85Ny81OS9wLzE3Mjg5NzU5LTQ4LmpwZw,-31814741048,453159RE,48,False,0.95,1,0,"A vehicle is visible in the driveway, but the license plate area is not visible from this angle.",
https://image.ampre.us/FyUffKgHyLvm3RPeiTNu3X5wtaywPeKdiIJI__d0-dI/rs:fit:1920:1920/aq:size:512000:25:75/wm:.5:ea:.02:0:.225/wmsh:7/wmt:PHNwYW4gZm9yZWdyb3VuZD0nd2hpdGUnIGZvbnQ9JzY4Jz5SRXNpZGVzIDIwMjU8L3NwYW4-/cb:20250905154416/L3Jlc2lkZXMvbGlzdGluZ3MvNTQvMzgvNTQvMy9wL2JjMGI4MzM4LWI2ZDQtNGJkNi1hMmIyLWJlNzhhOTc1Njk1NS5qcGc,-31816754070,454190RE,70,False,0.95,0,0,"The image primarily shows tennis courts and surrounding greenery. No vehicles are visible, and therefore no license plates can be detected.",
https://image.ampre.us/f0hhvtmARXSS-E9Ltm2cSWk-olshxmZ5v3DBXNI_j_Q/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165629/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNS85Ny82MC9wLzE3MTU5NzYwLTQyLmpwZw,-31814065042,451111RE,42,False,0.95,0,0,"The image shows an outdoor seating area with trees and a building, but no vehicles are present.",
https://image.ampre.us/ZeVQJlp94KEyD5eaRfOrL3dCJWbpPphxsw1Ul3rW7RA/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601210043/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yNS85Ni81NC9wLzE3MjU5NjU0LTI0LmpwZw,-31814738024,452742RE,24,False,0.95,0,0,"The image shows a residential area with a pool and buildings, but no vehicles are visible, hence no license plates can be detected.",
https://image.ampre.us/wH6cB92oe0AiGthsColiQaZ6SBggDSF8qsSa2tVXxLg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191117/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDkzOS5qcGc,-31815819051,448297RE,51,False,0.95,0,0,"The image shows an open field with horses and trees, but no vehicles are present, so no license plates are visible.",
https://image.ampre.us/Aq7rGUrpL9FM5WZhxbW4CUSie5sHyNRS3WmNi3JbB9M/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004041/L3Jlc2lkZXMvcmVzaWRlcy80NS8yNC80NS9wL3Jlc2lkZXMtNDUyNDQ1LTM4LmpwZw,-31817795038,452445RE,38,False,0.95,0,0,"No vehicles are present in the image, therefore no license plates can be visible.",
https://image.ampre.us/radKqv42T_XQZPuHvOCfAbWXQUgUZCSifH2acFwIe3E/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191117/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDkzNS5qcGc,-31815819047,448297RE,47,False,0.95,0,0,"The image shows a landscape with a house and trees, but no vehicles are present.",
https://image.ampre.us/VuMT1Hwk_vY-H8WF6GQr73CNLO5D8RXBtdM2P_Rj2pU/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165631/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNi84Mi81Mi9wLzE3MTY4MjUyLTIuanBn,-31814069002,451254RE,2,False,0.95,0,0,"No vehicles are present in the image, so no license plates can be visible.",
https://image.ampre.us/Hls_UFKXu14LFqLT4yRlZdTXbINdDPjGqVw7bGIluow/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250729135812/L3Jlc2lkZXMvcmVzaWRlcy80NS80MS85MC9wL3Jlc2lkZXMtNDU0MTkwLTMwLmpwZw,-31816754030,454190RE,30,False,0.95,0,0,"The image depicts a patio area with chairs and a table, and no vehicles are present.",
https://image.ampre.us/ag04KIwcIunP5qOe9RGK2T1MSeSqqn7Re35V8cw9eLM/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250729135812/L3Jlc2lkZXMvcmVzaWRlcy80NS80MS85MC9wL3Jlc2lkZXMtNDU0MTkwLTMyLmpwZw,-31816754032,454190RE,32,False,0.95,0,0,"The image shows a house with a garden, and no vehicles are present in the scene.",
https://image.ampre.us/ZEfqtNIHkV81VUrx3AD_xIU6B5589vrSjcafAdPqkpI/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004039/L3Jlc2lkZXMvcmVzaWRlcy80NS8yNC80NS9wL3Jlc2lkZXMtNDUyNDQ1LTIuanBn,-31817795002,452445RE,2,False,0.99,0,0,"The image shows a house with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/m_rsXWrAhzFTa1C0lXuT1vsQqltO7l1CcSU9NiNa0TY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165925/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNC8xOS81Ni9wLzE3MTQxOTU2LTQuanBn,-31814062004,450977RE,4,False,0.95,0,0,"The image shows a beach scene with a sunset and a dog. No vehicles are present, so no license plates are visible.",
https://image.ampre.us/dtqG5YbUOd7wAguqnEaiD16hocfAb13e5oVfCvI2uX8/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601204656/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMS84NS84OC9wLzE3MjE4NTg4LTQwLmpwZw,-31817793040,452053RE,40,False,0.95,0,0,"The image shows a house and a yard with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/KvLUSGGIZPAhbEAgKWzE-oQlRONPUhBjQx6H23q_CqY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191116/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDkyNi5qcGc,-31815819038,448297RE,38,False,0.99,0,0,"The image shows a patio with furniture and a view of the water. No vehicles are present, so no license plates can be visible.",
https://image.ampre.us/NYhgB-XViMg2XyZIY6TuHRwoaOMRiMCPMmk7ZnaJGnM/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611171610/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yNC84MC8xNy9wLzE3MjQ4MDE3LTAuanBn,-31814733049,452565RE,49,False,0.95,0,0,"The image shows a house with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/HlYWM9RBJOZ5KlwWpE8FcqRzCvtIvH5F4LwbmD2RqAw/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601205852/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yNC82NC8xOC9wLzE3MjQ2NDE4LTI0LmpwZw,-31814732024,452539RE,24,False,0.95,0,0,"No vehicles are present in the image, hence no license plates are visible.",
https://image.ampre.us/Z1-OWQptD-qHJpdEEAqUQlEj0Jb5AZaI_XP-qot2HMc/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191112/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDg5NC5qcGc,-31815819006,448297RE,6,False,0.99,0,0,"The image shows a forested area with trees and no vehicles are present, hence no license plates are visible.",
https://image.ampre.us/CKiMhvXijMAh0q3Ah8o0y_myL7bxGRkJWBaqpvRjheg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250729135812/L3Jlc2lkZXMvcmVzaWRlcy80NS80MS85MC9wL3Jlc2lkZXMtNDU0MTkwLTI4LmpwZw,-31816754028,454190RE,28,False,0.99,0,0,"The image shows a landscape with birds and a pond, with no vehicles present.",
https://image.ampre.us/emjhKJjXjiqULOSFeoasLWo7_KCMQkgW8r8PBF2oRYg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165753/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNC8wOC8yNi9wLzE3MTQwODI2LTAuanBn,-31814061000,450957RE,0,False,0.99,0,0,"The image depicts a house with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/fnshvpogAWIqfS2F7Iu3BujF4Rpm7Wi0tHhaTG6cfyY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203646/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNC8yMy82MC9wLzE3MTQyMzYwLTQyLmpwZw,-31817791042,450981RE,42,False,0.95,0,0,"No vehicles are present in the image, so no license plates can be visible.",
https://image.ampre.us/li4ox1lHs2MRG2kjcjEFC104yilzO9kwfD-HAcQTnYc/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250729135812/L3Jlc2lkZXMvcmVzaWRlcy80NS80MS85MC9wL3Jlc2lkZXMtNDU0MTkwLTI3LmpwZw,-31816754027,454190RE,27,False,1.0,0,0,"The image contains a bird and a natural landscape with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/Y-ldXOi7usW0i9jtJGiB0qBl_fvPC90lPNBc1W_nFzQ/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250604164640/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMi84OC80NC9wLzE3MjI4ODQ0LTQyLmpwZw,-31814726042,452259RE,42,False,0.99,0,0,"The image shows a pool area with no vehicles present, so no license plates are visible.",
https://image.ampre.us/OdWYD5bVoSvrLGSzw1spiVte29l-agxXPEoD_ieSJ-U/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601205841/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMy80OS84Ni9wLzE3MjM0OTg2LTguanBn,-31814728008,452367RE,8,False,0.99,0,0,"The image shows an aerial view of a swimming pool area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/NkIOPkgj_RW0Hv3NKG3N4B-hvVn7LbFR8N10KhDlaK8/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191112/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDg5MS5qcGc,-31815819003,448297RE,3,False,0.95,0,0,"No vehicles are present in the image, therefore no license plates can be visible.",
https://image.ampre.us/F_nyS5av-aL_U5Ubu8GCKtnFHelJzhYitN5nYK1S7jU/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165642/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMy8xNi82NC9wLzE3MTMxNjY0LTEuanBn,-31814049001,450809RE,1,False,0.95,0,0,The image is an aerial view of a residential area with no visible vehicles or license plates.,
https://image.ampre.us/0ZnNz8vgYV3D4OnL-IYA8XQv6qJHs1IejPOVk2PSDQY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203646/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xNC8yMy82MC9wLzE3MTQyMzYwLTM4LmpwZw,-31817791038,450981RE,38,False,0.95,0,0,"The image shows a backyard with trees and a house, but no vehicles are present.",
https://image.ampre.us/vok7wTx_S8H5eoRTipqVBUVa_DAPBBotmX8Q_tvPCrs/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241114191113/L3Jlc2lkZXMvbGlzdGluZ3MvOTMvMTAvMzEvcC8xNjk1MDkwNC5qcGc,-31815819016,448297RE,16,False,0.95,0,0,"The image shows a landscape with trees and a golf course, with no vehicles visible.",
https://image.ampre.us/Ne2tKCzxxVu2Y1fVfSs9SDiKn8pZxBn5rPRv7H2DkfY/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250729135811/L3Jlc2lkZXMvcmVzaWRlcy80NS80MS85MC9wL3Jlc2lkZXMtNDU0MTkwLTAuanBn,-31816754000,454190RE,0,False,0.95,0,0,"The image shows a house and garden with no vehicles present, thus no license plates are visible.",
https://image.ampre.us/gqZd0ITZZjLIiaste0nsBSV3ggVAxSTmjgq46djIFCs/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165505/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMy8xMC8wNS9wLzE3MTMxMDA1LTIuanBn,-31814046002,450792RE,2,False,0.95,1,0,"A vehicle is partially visible on the left side of the image, but no license plate is visible due to the angle and obstruction by foliage.",
https://image.ampre.us/EfX2-dp7jxBz4hFCQeZkQ_iojYS0ne-u_69GQzMU0fw/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250731061251/L3Jlc2lkZXMvcmVzaWRlcy80NS8xOS83Ny9wL3Jlc2lkZXMtNDUxOTc3LTQzLmpwZw,-31814722043,451977RE,43,False,0.95,0,0,"No vehicles are present in the image, therefore no license plates are visible.",
https://image.ampre.us/g-cyG_K9NLREMcsgvLOZ4dWnwbwRjMg_ESuw0-gt7CQ/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203403/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMi81OS81OS9wLzE3MTI1OTU5LTI3LmpwZw,-31817790027,450730RE,27,False,0.99,0,0,"The image shows a dock and water scene with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/-e0aERhCWSCOUU99uf8S2vVLott98c7zFvCkLWoolTs/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601203403/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMi81OS81OS9wLzE3MTI1OTU5LTI2LmpwZw,-31817790026,450730RE,26,False,0.99,0,0,"The image depicts a natural landscape with a body of water and a pier. No vehicles are present, so no license plates can be visible.",
https://image.ampre.us/yo3M1d4TCbDgcy_Ity1-S5yYmbrOdq9yFftWjn08zps/rs:fit:1920:1920/aq:size:512000:25:75/wm:.5:ea:.02:0:.225/wmsh:7/wmt:PHNwYW4gZm9yZWdyb3VuZD0nd2hpdGUnIGZvbnQ9JzY4Jz5SRXNpZGVzIDIwMjU8L3NwYW4-/cb:20250905154629/L3Jlc2lkZXMvbGlzdGluZ3MvMTcvNDIvNDcvMS9wL2RiMjhlNTQ1LTBkM2ItNDAyNC1hMjBlLTZlMzRiZTEwOGM3Yy5qcGc,-31816752052,453946RE,52,False,0.95,0,0,"The image primarily shows tennis courts and surrounding greenery. No vehicles are visible, and therefore no license plates can be detected.",
https://image.ampre.us//solhmnolY7jHsMIU3GQNqlv2UCBRVEABS0M51PWKX6I/rs:fit/cb:20250717121633/L3Jlc2lkZXMvcmVzaWRlcy80NS80Ny81OS9wL3Jlc2lkZXMtNDU0NzU5LTQ2LmpwZw,-31815816046,454759RE,46,False,0.95,0,0,"No vehicles are present in the image, so no license plates can be visible.",
https://image.ampre.us/HZ-Qh7lbQTeGiD--QuseQKs2u9DSA1fXcpF7mbr0rKc/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165650/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMC85OS82OS9wLzE3MTA5OTY5LTI2LmpwZw,-31814044026,450466RE,26,False,0.99,0,0,"The image shows a beach scene with a sunset and no vehicles are present, hence no license plates are visible.",
https://image.ampre.us/rUic63Y1tZv-0cqy2bShj7_Jk8bMAmOvFUMJuJBKvsU/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165345/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMC83NC80NC9wLzE3MTA3NDQ0LTk2LmpwZw,-31814042096,450428RE,96,False,0.95,0,0,"The image shows a residential building with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/mY19_clWqdFkm6aNRYJmd7bIt1tZFkvJ4ne4araf0_U/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004331/L3Jlc2lkZXMvcmVzaWRlcy80NS8zOC83Ny9wL3Jlc2lkZXMtNDUzODc3LTY2LmpwZw,-31816750066,453877RE,66,False,0.95,0,0,"The image is an aerial view of tennis courts and surrounding areas. No vehicles are visible, hence no license plates can be detected.",
https://image.ampre.us//QHYdBWg0TJce7-LxX6aLiX3lQ7KC0lnzM_zv4NrmyKI/rs:fit/cb:20250717121632/L3Jlc2lkZXMvcmVzaWRlcy80NS80Ny81OS9wL3Jlc2lkZXMtNDU0NzU5LTMwLmpwZw,-31815816030,454759RE,30,False,0.99,0,0,"The image shows a swimming pool area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/H3ZxqxMeq52jhqRH-0PfGo6eGJbAXIJL-Mh1ArOiP-0/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250601205012/L3Jlc2lkZXMvcmVzaWRlcy8xNy8yMC85OC81MC9wLzE3MjA5ODUwLTQzLmpwZw,-31814721043,451914RE,43,False,0.95,0,0,"The image shows a playground area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/Ui6i14NLzYqxKHM75ssVnG6LGA5O_qx1J-IWn_AZwss/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004333/L3Jlc2lkZXMvcmVzaWRlcy80NS8zOC83Ny9wL3Jlc2lkZXMtNDUzODc3LTU1LmpwZw,-31816750055,453877RE,55,False,0.95,0,0,"The image shows a house and garden area with no vehicles present, thus no license plates are visible.",
https://image.ampre.us/Ry8pS6nynfnpxxEt4Bv4Mxa4eKBDyHjGxICjX3H6mUA/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20241115031643/L3Jlc2lkZXMvbGlzdGluZ3MvOTAvMDEvNTUvcC8xNjg4MTQ5MC5qcGc,-31817788000,446580RE,0,False,0.95,0,0,"The image shows a house surrounded by trees with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/YWwbRG_GgeW140XCGSnXpQZi6xAr9mXgHA8oQU9N8vE/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611170528/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xOC85Mi8xMS9wLzE3MTg5MjExLTI4LmpwZw,-31814718028,451575RE,28,False,0.95,0,0,"The image shows a marina with boats and no motor vehicles present, so no license plates are visible.",
https://image.ampre.us/nv3czM5zzCbpBpZ7SNwxpPLvDVEcARvk3pzpXPpRcmU/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165342/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMC83NC80NC9wLzE3MTA3NDQ0LTM0LmpwZw,-31814042034,450428RE,34,False,0.99,0,0,"The image shows a beach scene with no vehicles present, hence no license plates are visible.",
https://image.ampre.us//4dmI-xFikPFBBnpCF01Z_fkHnHmo0PjYkVy-S4OFe6c/rs:fit/cb:20250719181643/L3Jlc2lkZXMvcmVzaWRlcy80NS80MC8yNy9wL3Jlc2lkZXMtNDU0MDI3LTMuanBn,-31815813003,454027RE,3,False,0.95,0,0,"The image shows a porch area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us//6cQlEu2xSj9IK9N2tbuZ7Hd8O1cpVju1Qc1bOwN3Oyc/rs:fit/cb:20250717135635/L3Jlc2lkZXMvcmVzaWRlcy80NS8zOC83Ni9wL3Jlc2lkZXMtNDUzODc2LTcuanBn,-31815811007,453876RE,7,False,0.95,0,0,"No vehicles are present in the image, hence no license plates can be visible.",
https://image.ampre.us/kqMQmXpHYoNzrN6Vm6fFDQE59rLeyUMqFZY-2nMLQrE/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004333/L3Jlc2lkZXMvcmVzaWRlcy80NS8zOC83Ny9wL3Jlc2lkZXMtNDUzODc3LTUuanBn,-31816750005,453877RE,5,False,0.95,0,0,"The image shows a house and a driveway with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/krGWR5IKM8usU_XTY1gKIYP7SpFOoSoq-H-2jqjw1cg/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611170527/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xOC85Mi8xMS9wLzE3MTg5MjExLTE3LmpwZw,-31814718017,451575RE,17,False,0.95,0,0,"The image shows a pool area with buildings in the background. No vehicles are present, so no license plates can be visible.",
https://image.ampre.us/WG0hYGyuyDkjyPD6Kf5iFF5Mjj5GM46h0WmVCRoPlvo/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165341/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMC83NC80NC9wLzE3MTA3NDQ0LTEzLmpwZw,-31814042013,450428RE,13,False,0.95,0,0,"The image shows a residential area with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/tMFUD5xVAxtny6OkyS14ii60KpFJQjqKupWyZyO0MQg/rs:fit:1920:1920/aq:size:512000:25:75/wm:.5:ea:.02:0:.225/wmsh:7/wmt:PHNwYW4gZm9yZWdyb3VuZD0nd2hpdGUnIGZvbnQ9JzY4Jz5SRXNpZGVzIDIwMjU8L3NwYW4-/cb:20250723175711/L3Jlc2lkZXMvbGlzdGluZ3MvNTQvNjMvMzQvNS9wLzMyY2EzMDllLWRlZDctNGI2Yy1hMGM1LTJmMGFkZjhmMTBhZC5qcGc,-31817763033,500097RE,33,False,0.95,0,0,"The image shows a landscape with houses and a pond, but no vehicles are present, hence no license plates are visible.",
https://image.ampre.us/FKbcWvEu8sWIVBBnCmhcLCtXZIebl-PEDuo7HCQf9N4/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250611165340/L3Jlc2lkZXMvcmVzaWRlcy8xNy8xMC83NC80NC9wLzE3MTA3NDQ0LTMuanBn,-31814042003,450428RE,3,False,0.95,0,0,"The image shows a residential building with no vehicles present, hence no license plates are visible.",
https://image.ampre.us/WWm5-cNa47qa4tBIgbh6_A14XAHbzsWP6aZCibX7V3k/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250717004333/L3Jlc2lkZXMvcmVzaWRlcy80NS8zOC83Ny9wL3Jlc2lkZXMtNDUzODc3LTAuanBn,-31816750000,453877RE,0,False,0.95,0,0,"No vehicles are present in the image, hence no license plates are visible.",
https://image.ampre.us/xlNwrWuhTcXou2XX_hy4Q4sQCmO9iLQQLeYlvGjYfNo/rs:fit:1920:1920/aq:size:512000:25:75/rs:fit/cb:20250721145658/L3Jlc2lkZXMvcmVzaWRlcy80NS80OS81OS9wL3Jlc2lkZXMtNDU0OTU5LTMwLmpwZw,-31817759030,454959RE,30,False,0.95,0,0,"No vehicles are present in the image, so no license plates can be visible.",
